protection,endpoint,arm,strength,missing_case,waterbodies,L1_TWh,L2_TWh,L3_TWh,L2_fraction_L1,L3_fraction_L1,environmental_candidates,L3_positive_waterbodies,cost_excluded_after_access,model,experiment,period,ice_error_case
core,upper,codex_primary,0.5,unadjusted,199976,18237.440029616537,6825.321845876704,2356.7514207165295,0.3742478020376095,0.12922599975047502,77737,18125,2829,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.5,restricted,199976,18237.440029616537,6702.660193627017,2236.917055664158,0.36752198678884146,0.1226552110401205,77737,18117,2837,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.75,unadjusted,199976,18237.440029616537,5546.992448896248,1733.6204596357356,0.3041541159224242,0.09505832270430704,77737,17898,3056,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.75,restricted,199976,18237.440029616537,5362.999970521717,1585.561131271929,0.2940653930492722,0.0869398955498727,77737,17885,3069,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,no_ecology,0.5,unadjusted,199976,18237.440029616537,9381.980639837619,3147.4014294391013,0.51443517426798,0.17257912428103425,77737,18125,2829,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,no_ecology,0.5,restricted,199976,18237.440029616537,9381.980639837619,3054.37468324598,0.51443517426798,0.16747825781940087,77737,18117,2837,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,no_maintenance,0.5,unadjusted,199976,18237.440029616537,6825.321845876704,2367.5566556707154,0.3742478020376095,0.1298184751711831,77737,18433,2521,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,no_maintenance,0.5,restricted,199976,18237.440029616537,6702.660193627017,2247.0265957030138,0.36752198678884146,0.12320953993838904,77737,18433,2521,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,no_institutions,0.5,unadjusted,199976,18237.440029616537,6825.321845876704,2892.115879263519,0.3742478020376095,0.15858124136758733,77737,18125,2829,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,upper,no_institutions,0.5,restricted,199976,18237.440029616537,6702.660193627017,2823.593572537194,0.36752198678884146,0.15482400863015003,77737,18117,2837,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,unadjusted,199976,18237.440029616537,6155.045717367083,1139.445251916135,0.33749504905138267,0.062478354970091333,57217,6710,1599,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,restricted,199976,18237.440029616537,6155.045717367083,1139.445251916135,0.33749504905138267,0.062478354970091333,57217,6710,1599,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,unadjusted,199976,18237.440029616537,5303.061161277512,899.5436858842387,0.2907788128523329,0.04932401062996958,57217,6613,1696,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,restricted,199976,18237.440029616537,5263.088288636093,878.8547387823094,0.2885870100238381,0.04818958896397195,57217,6613,1696,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,unadjusted,199976,18237.440029616537,4451.076605187939,689.9737149394131,0.24406257665328307,0.03783281610900083,57217,6547,1762,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,restricted,199976,18237.440029616537,4371.130859905103,654.983039036857,0.23967897099629343,0.035914198372863894,57217,6546,1763,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,unadjusted,199976,18237.440029616537,3599.0920490983685,507.3017144484564,0.19734634045423335,0.027816498018615993,57217,6475,1834,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,restricted,199976,18237.440029616537,3479.1734311741125,464.39347533606747,0.1907709319687488,0.02546374242119067,57217,6470,1839,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,no_ecology,0.5,unadjusted,199976,18237.440029616537,6155.045717367083,923.6976431005586,0.33749504905138267,0.05064842662130911,57217,6547,1762,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,no_ecology,0.5,restricted,199976,18237.440029616537,6155.045717367083,897.5968986526924,0.33749504905138267,0.049217263892029114,57217,6546,1763,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,no_maintenance,0.5,unadjusted,199976,18237.440029616537,4451.076605187939,695.3891972895527,0.24406257665328307,0.03812975922938095,57217,6710,1599,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,no_maintenance,0.5,restricted,199976,18237.440029616537,4371.130859905103,659.847938015242,0.23967897099629343,0.03618095176426557,57217,6710,1599,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,unadjusted,199976,18237.440029616537,4451.076605187939,843.0510510030662,0.24406257665328307,0.046226391951611656,57217,6547,1762,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,restricted,199976,18237.440029616537,4371.130859905103,821.8895047985162,0.23967897099629343,0.045066056610128157,57217,6546,1763,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,unadjusted,199976,18237.440029616537,7159.941556167181,2773.3481387296206,0.39259575601289737,0.15206893808702676,67187,15018,2002,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,restricted,199976,18237.440029616537,7159.941556167181,2773.3481387296206,0.39259575601289737,0.15206893808702676,67187,15018,2002,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,unadjusted,199976,18237.440029616537,6177.3055115843335,2201.153603389606,0.33871560381022503,0.12069422023129678,67187,14889,2131,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,restricted,199976,18237.440029616537,6134.98860984173,2151.003178612462,0.3363952725754748,0.11794435924775398,67187,14888,2132,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,unadjusted,199976,18237.440029616537,5194.669467001487,1697.7162947515021,0.28483545160755275,0.09308961630549628,67187,14800,2220,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,restricted,199976,18237.440029616537,5110.035663516279,1612.1359368774856,0.28019478913805224,0.08839705212241801,67187,14798,2222,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,unadjusted,199976,18237.440029616537,4212.033422418639,1256.3392208685368,0.23095529940488044,0.06888791512560509,67187,14694,2326,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,restricted,199976,18237.440029616537,4085.082717190828,1150.011420353439,0.22399430570062973,0.06305772183408898,67187,14688,2332,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,unadjusted,199976,18237.440029616537,7159.941556167181,2269.2577441887847,0.39259575601289737,0.12442852398711896,67187,14800,2220,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,restricted,199976,18237.440029616537,7159.941556167181,2204.159748120522,0.39259575601289737,0.12085905393197156,67187,14798,2222,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,unadjusted,199976,18237.440029616537,5194.669467001487,1705.091170701109,0.28483545160755275,0.0934939973994234,67187,15018,2002,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,restricted,199976,18237.440029616537,5110.035663516279,1618.827852222019,0.28019478913805224,0.08876398494487917,67187,15018,2002,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,unadjusted,199976,18237.440029616537,5194.669467001487,2064.134993568797,0.28483545160755275,0.11318118059424802,67187,14800,2220,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,restricted,199976,18237.440029616537,5110.035663516279,2014.803161326442,0.28019478913805224,0.11047620488700824,67187,14798,2222,MRI-ESM2-0,ssp126,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.0,unadjusted,199976,18532.715557784722,7406.877409625096,1704.01543933838,0.39966498091068015,0.0919463439680648,49125,8869,1711,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.0,restricted,199976,18532.715557784722,7406.877409625096,1704.01543933838,0.39966498091068015,0.0919463439680648,49125,8869,1711,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.25,unadjusted,199976,18532.715557784722,6404.420873475159,1345.1829907484473,0.34557379643076447,0.07258423551336486,49125,8711,1869,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.25,restricted,199976,18532.715557784722,6345.896650844193,1313.5484597410764,0.34241590937160743,0.07087727945996108,49125,8710,1870,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.5,unadjusted,199976,18532.715557784722,5401.964337325225,1030.758416722242,0.2914826119508489,0.055618315271086585,49125,8648,1932,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.5,restricted,199976,18532.715557784722,5284.915892063292,977.2184952158609,0.2851668378325349,0.052729374287805185,49125,8642,1938,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.75,unadjusted,199976,18532.715557784722,4399.5078011752885,756.199197260338,0.23739142747093325,0.040803475071018086,49125,8535,2045,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.75,restricted,199976,18532.715557784722,4223.93513328239,690.4999270380724,0.22791776629346222,0.037258432251069964,49125,8523,2057,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,no_ecology,0.5,unadjusted,199976,18532.715557784722,7406.877409625096,1377.277716504176,0.39966498091068015,0.07431602304637144,49125,8648,1932,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,no_ecology,0.5,restricted,199976,18532.715557784722,7406.877409625096,1336.4101909834496,0.39966498091068015,0.07211086722917336,49125,8642,1938,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,no_maintenance,0.5,unadjusted,199976,18532.715557784722,5401.964337325225,1035.509599942547,0.2914826119508489,0.05587468262348516,49125,8869,1711,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,no_maintenance,0.5,restricted,199976,18532.715557784722,5284.915892063292,981.8201429119399,0.2851668378325349,0.0529776729077096,49125,8869,1711,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,no_institutions,0.5,unadjusted,199976,18532.715557784722,5401.964337325225,1269.5857370316553,0.2914826119508489,0.06850511103314064,49125,8648,1932,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,no_institutions,0.5,restricted,199976,18532.715557784722,5284.915892063292,1237.6575404828932,0.2851668378325349,0.06678230918852102,49125,8642,1938,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.0,unadjusted,199976,18532.715557784722,8620.569063895302,3953.1068795227898,0.4651541236370083,0.21330424390300834,60045,18511,2070,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.0,restricted,199976,18532.715557784722,8620.569063895302,3953.1068795227898,0.4651541236370083,0.21330424390300834,60045,18511,2070,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.25,unadjusted,199976,18532.715557784722,7461.074857797874,3129.8637152487404,0.402589401134138,0.16888316801117859,60045,18328,2253,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.25,restricted,199976,18532.715557784722,7399.939836325401,3057.86592680518,0.3992906389380716,0.16499826575715798,60045,18326,2255,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.5,unadjusted,199976,18532.715557784722,6301.580651700448,2403.956709941148,0.34002467863126784,0.12971421821295687,60045,18245,2336,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.5,restricted,199976,18532.715557784722,6179.3106087555025,2281.470286535629,0.33342715423913494,0.12310501822693169,60045,18238,2343,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.75,unadjusted,199976,18532.715557784722,5142.0864456030195,1770.0363605466619,0.2774599561283975,0.09550874263556874,60045,18107,2474,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,codex_primary,0.75,restricted,199976,18532.715557784722,4958.681381185604,1618.4578154240508,0.26756366954019833,0.08732977152634346,60045,18094,2487,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,no_ecology,0.5,unadjusted,199976,18532.715557784722,8620.569063895302,3210.6669585737845,0.4651541236370083,0.17324320057484152,60045,18245,2336,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,no_ecology,0.5,restricted,199976,18532.715557784722,8620.569063895302,3115.5872163591407,0.4651541236370083,0.16811282764497126,60045,18238,2343,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,no_maintenance,0.5,unadjusted,199976,18532.715557784722,6301.580651700448,2411.9719103716006,0.34002467863126784,0.13014670747258325,60045,18511,2070,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,no_maintenance,0.5,restricted,199976,18532.715557784722,6179.3106087555025,2289.2476523389,0.33342715423913494,0.12352467425516034,60045,18511,2070,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,no_institutions,0.5,unadjusted,199976,18532.715557784722,6301.580651700448,2950.039836001273,0.34002467863126784,0.15918011727979606,60045,18245,2336,MRI-ESM2-0,ssp126,2081_2100,central
core,upper,no_institutions,0.5,restricted,199976,18532.715557784722,6179.3106087555025,2880.0146583438614,0.33342715423913494,0.15540165440752704,60045,18238,2343,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.0,unadjusted,199976,18532.715557784722,5404.512660631803,1164.0219559171312,0.29162011599328846,0.06280903369437299,40401,6731,1331,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.0,restricted,199976,18532.715557784722,5404.512660631803,1164.0219559171312,0.29162011599328846,0.06280903369437299,40401,6731,1331,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.25,unadjusted,199976,18532.715557784722,4668.968452444012,921.6575873596606,0.251931155900291,0.04973138364347882,40401,6667,1395,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.25,restricted,199976,18532.715557784722,4629.397387982214,900.3855239977145,0.24979595534976104,0.04858357218025206,40401,6667,1395,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.5,unadjusted,199976,18532.715557784722,3933.4242442562195,708.2886793287169,0.2122421958072935,0.03821828901006351,40401,6621,1441,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.5,restricted,199976,18532.715557784722,3854.282115332625,672.1392484681462,0.20797179470623356,0.03626771513178554,40401,6620,1442,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.75,unadjusted,199976,18532.715557784722,3197.8800360684286,521.0993862671214,0.17255323571429604,0.02811781061670868,40401,6534,1528,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,codex_primary,0.75,restricted,199976,18532.715557784722,3079.1668426830374,476.6009706333708,0.16614763406270616,0.025716736931904897,40401,6529,1533,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,no_ecology,0.5,unadjusted,199976,18532.715557784722,5404.512660631803,948.4118898097827,0.29162011599328846,0.05117500923448855,40401,6621,1441,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,no_ecology,0.5,restricted,199976,18532.715557784722,5404.512660631803,921.224048867262,0.29162011599328846,0.04970799049901239,40401,6620,1442,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,no_maintenance,0.5,unadjusted,199976,18532.715557784722,3933.4242442562195,710.575018646134,0.2122421958072935,0.038341656754541556,40401,6731,1331,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,no_maintenance,0.5,restricted,199976,18532.715557784722,3854.282115332625,674.2297496022268,0.20797179470623356,0.036380515715572756,40401,6731,1331,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,no_institutions,0.5,unadjusted,199976,18532.715557784722,3933.4242442562195,866.2429909248772,0.2122421958072935,0.0467412877634659,40401,6621,1441,MRI-ESM2-0,ssp126,2081_2100,central
conservative,lower,no_institutions,0.5,restricted,199976,18532.715557784722,3854.282115332625,844.5939505176802,0.20797179470623356,0.04557313513414962,40401,6620,1442,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.0,unadjusted,199976,18532.715557784722,6439.1974864934855,2833.298272604968,0.34745029493471513,0.1528809020874889,50414,15048,1626,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.0,restricted,199976,18532.715557784722,6439.1974864934855,2833.298272604968,0.34745029493471513,0.1528809020874889,50414,15048,1626,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.25,unadjusted,199976,18532.715557784722,5568.937398441156,2251.8380728969432,0.3004922501010332,0.12150610448186866,50414,14969,1705,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.25,restricted,199976,18532.715557784722,5527.007053256557,2200.499726432571,0.2982297459874908,0.11873595747862459,50414,14968,1706,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.5,unadjusted,199976,18532.715557784722,4698.677310388825,1738.0256059772978,0.2535342052673512,0.09378148607300213,50414,14907,1767,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.5,restricted,199976,18532.715557784722,4614.81662001963,1650.282688225333,0.24900919704026658,0.08904699816277743,50414,14905,1769,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.75,unadjusted,199976,18532.715557784722,3828.417222336496,1286.6965640733704,0.2065761604336693,0.06942838787232612,50414,14802,1872,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,codex_primary,0.75,restricted,199976,18532.715557784722,3702.626186782703,1177.4840636964082,0.19978864809304234,0.06353543062942023,50414,14796,1878,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,no_ecology,0.5,unadjusted,199976,18532.715557784722,6439.1974864934855,2323.2897112087157,0.34745029493471513,0.12536153722128493,50414,14907,1767,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,no_ecology,0.5,restricted,199976,18532.715557784722,6439.1974864934855,2256.516959322089,0.34745029493471513,0.12175857079801952,50414,14905,1769,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,no_maintenance,0.5,unadjusted,199976,18532.715557784722,4698.677310388825,1742.6407471167352,0.2535342052673512,0.0940305127806666,50414,15048,1626,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,no_maintenance,0.5,restricted,199976,18532.715557784722,4614.81662001963,1654.616227437503,0.24900919704026658,0.08928083001535501,50414,15048,1626,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,no_institutions,0.5,unadjusted,199976,18532.715557784722,4698.677310388825,2113.105689766694,0.2535342052673512,0.11402029471493602,50414,14907,1767,MRI-ESM2-0,ssp126,2081_2100,central
conservative,upper,no_institutions,0.5,restricted,199976,18532.715557784722,4614.81662001963,2062.566800294941,0.24900919704026658,0.11129328531827348,50414,14905,1769,MRI-ESM2-0,ssp126,2081_2100,central
core,lower,codex_primary,0.0,unadjusted,199976,18532.715557784722,6744.57986363236,1680.6990208097284,0.36392831059230707,0.09068822189437563,39215,8566,1357,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.0,restricted,199976,18532.715557784722,6744.57986363236,1680.6990208097284,0.36392831059230707,0.09068822189437563,39215,8566,1357,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.25,unadjusted,199976,18532.715557784722,5842.355118501162,1328.0628177431215,0.3152454965536372,0.0716604543787575,39215,8419,1504,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.25,restricted,199976,18532.715557784722,5784.752875651261,1297.0938736692374,0.3121373582632556,0.06998941248652517,39215,8418,1505,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.5,unadjusted,199976,18532.715557784722,4940.130373369963,1018.9680526369328,0.26656268251496723,0.05498212334073796,39215,8377,1546,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.5,restricted,199976,18532.715557784722,4824.9258876701615,966.5203010734668,0.2603464059342041,0.05215211435474048,39215,8371,1552,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.75,unadjusted,199976,18532.715557784722,4037.905628238765,748.5597254842914,0.21787986847629737,0.04039125961601762,39215,8281,1642,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.75,restricted,199976,18532.715557784722,3865.0988996890615,684.1632203591305,0.2085554536051526,0.03691651222002086,39215,8269,1654,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,no_ecology,0.5,unadjusted,199976,18532.715557784722,6744.57986363236,1360.8198316343032,0.36392831059230707,0.0734279780743026,39215,8377,1546,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,no_ecology,0.5,restricted,199976,18532.715557784722,6744.57986363236,1321.3594763178048,0.36392831059230707,0.07129875123792982,39215,8371,1552,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,no_maintenance,0.5,unadjusted,199976,18532.715557784722,4940.130373369963,1023.3140994021066,0.26656268251496723,0.055216630083779625,39215,8566,1357,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,no_maintenance,0.5,restricted,199976,18532.715557784722,4824.9258876701615,970.7543598208644,0.2603464059342041,0.052380578377414104,39215,8566,1357,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,no_institutions,0.5,unadjusted,199976,18532.715557784722,4940.130373369963,1253.521360692488,0.26656268251496723,0.06763829924352034,39215,8377,1546,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,no_institutions,0.5,restricted,199976,18532.715557784722,4824.9258876701615,1221.6945577756292,0.2603464059342041,0.06592096846068804,39215,8371,1552,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.0,unadjusted,199976,18532.715557784722,7958.271517902567,3914.5418196455294,0.4294174533186353,0.2112233259847996,50135,18075,1652,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.0,restricted,199976,18532.715557784722,7958.271517902567,3914.5418196455294,0.4294174533186353,0.2112233259847996,50135,18075,1652,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.25,unadjusted,199976,18532.715557784722,6899.009102823877,3101.0670400188737,0.37226110125701073,0.16732933877659723,50135,17907,1820,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.25,restricted,199976,18532.715557784722,6838.79606113247,3029.9971975999815,0.3690120878297198,0.1634945072217019,50135,17905,1822,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.5,unadjusted,199976,18532.715557784722,5839.746687745186,2383.7954952070504,0.31510474919538617,0.128626346623322,50135,17853,1874,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.5,restricted,199976,18532.715557784722,5719.320604362374,2262.8155287386817,0.30860672234080433,0.12209843299452029,50135,17846,1881,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.75,unadjusted,199976,18532.715557784722,4780.4842726664965,1756.567386127906,0.25794839713376166,0.09478197518604092,50135,17737,1990,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,codex_primary,0.75,restricted,199976,18532.715557784722,4599.845147592277,1606.7883125135331,0.24820135685188877,0.08670010109978712,50135,17724,2003,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,no_ecology,0.5,unadjusted,199976,18532.715557784722,7958.271517902567,3182.395359001722,0.4294174533186353,0.17171770370505404,50135,17853,1874,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,no_ecology,0.5,restricted,199976,18532.715557784722,7958.271517902567,3089.299457332473,0.4294174533186353,0.16669437609939486,50135,17846,1881,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,no_maintenance,0.5,unadjusted,199976,18532.715557784722,5839.746687745186,2391.1298321591557,0.31510474919538617,0.12902209742029708,50135,18075,1652,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,no_maintenance,0.5,restricted,199976,18532.715557784722,5719.320604362374,2269.976898116407,0.30860672234080433,0.12248485069760305,50135,18075,1652,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,no_institutions,0.5,unadjusted,199976,18532.715557784722,5839.746687745186,2923.601035640133,0.31510474919538617,0.1577535157502628,50135,17853,1874,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,upper,no_institutions,0.5,restricted,199976,18532.715557784722,5719.320604362374,2853.6772516146248,0.30860672234080433,0.15398052393978112,50135,17846,1881,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.0,unadjusted,199976,18532.715557784722,4807.749794908828,1140.887870764726,0.2594196074459967,0.06156075008044315,31158,6431,1029,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.0,restricted,199976,18532.715557784722,4807.749794908828,1140.887870764726,0.2594196074459967,0.06156075008044315,31158,6431,1029,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.25,unadjusted,199976,18532.715557784722,4162.523431804116,904.6763948433231,0.22460407482246364,0.04881510170609137,31158,6378,1082,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.25,restricted,199976,18532.715557784722,4123.83460318565,884.0649759439162,0.22251647851215312,0.04770293771505936,31158,6378,1082,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.5,unadjusted,199976,18532.715557784722,3517.2970686994026,696.5996528433927,0.18978854219893054,0.037587565118096466,31158,6353,1107,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.5,restricted,199976,18532.715557784722,3439.9194114624715,661.5342513853535,0.18561334957830955,0.035695483984670234,31158,6352,1108,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.75,unadjusted,199976,18532.715557784722,2872.0707055946905,513.5293192003113,0.15497300957539753,0.027709340144952573,31158,6283,1177,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,codex_primary,0.75,restricted,199976,18532.715557784722,2756.0042197392922,470.32407445535614,0.1487102206444659,0.025378044193733663,31158,6278,1182,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,no_ecology,0.5,unadjusted,199976,18532.715557784722,4807.749794908828,932.0979322707481,0.2594196074459967,0.05029473038446422,31158,6353,1107,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,no_ecology,0.5,restricted,199976,18532.715557784722,4807.749794908828,906.3056321890506,0.2594196074459967,0.04890301312633885,31158,6352,1108,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
